Time,Robot,Move
214.748,robot1,moving
214.758,robot1,moving
214.768,robot1,moving
214.778,robot1,moving
214.788,robot1,moving
214.798,robot1,moving
214.808,robot1,moving
214.818,robot1,moving
214.828,robot1,moving
214.838,robot1,moving
214.848,robot1,moving
214.858,robot1,moving
214.868,robot1,moving
214.878,robot1,moving
214.888,robot1,moving
214.898,robot1,moving
214.908,robot1,moving
214.918,robot1,moving
214.928,robot1,moving
214.938,robot1,moving
214.948,robot1,moving
214.967,robot1,moving
214.968,robot1,moving
214.978,robot1,moving
214.988,robot1,moving
214.998,robot1,moving
215.008,robot1,moving
215.018,robot1,moving
215.028,robot1,moving
215.038,robot1,moving
215.048,robot1,moving
215.058,robot1,moving
215.068,robot1,moving
215.078,robot1,moving
215.088,robot1,moving
215.098,robot1,moving
215.108,robot1,moving
215.118,robot1,moving
215.128,robot1,moving
215.138,robot1,moving
215.148,robot1,moving
215.158,robot1,moving
215.168,robot1,moving
215.178,robot1,moving
215.188,robot1,moving
215.198,robot1,moving
215.208,robot1,moving
215.218,robot1,moving
215.228,robot1,moving
215.238,robot1,moving
215.248,robot1,moving
215.258,robot1,moving
215.268,robot1,moving
215.278,robot1,moving
215.288,robot1,moving
215.298,robot1,moving
215.308,robot1,moving
215.318,robot1,moving
215.328,robot1,moving
215.338,robot1,moving
215.348,robot1,moving
215.358,robot1,moving
215.368,robot1,moving
215.378,robot1,moving
215.388,robot1,moving
215.398,robot1,moving
215.408,robot1,moving
215.418,robot1,moving
215.428,robot1,moving
215.438,robot1,moving
215.448,robot1,moving
215.458,robot1,moving
215.468,robot1,moving
215.478,robot1,moving
215.488,robot1,moving
215.498,robot1,moving
215.508,robot1,moving
215.518,robot1,moving
215.528,robot1,moving
215.538,robot1,moving
215.548,robot1,moving
215.558,robot1,moving
215.568,robot1,moving
215.578,robot1,moving
215.588,robot1,moving
215.598,robot1,moving
215.608,robot1,moving
215.618,robot1,moving
215.628,robot1,moving
215.638,robot1,moving
215.648,robot1,moving
215.658,robot1,moving
215.668,robot1,moving
215.678,robot1,moving
215.688,robot1,moving
215.698,robot1,moving
215.708,robot1,moving
215.718,robot1,moving
215.728,robot1,moving
215.738,robot1,moving
215.748,robot1,moving
215.758,robot1,moving
215.768,robot1,moving
215.778,robot1,moving
215.788,robot1,moving
215.798,robot1,moving
215.808,robot1,moving
215.818,robot1,moving
215.828,robot1,moving
215.838,robot1,moving
215.848,robot1,moving
215.858,robot1,moving
215.868,robot1,moving
215.878,robot1,moving
215.888,robot1,moving
215.898,robot1,moving
215.908,robot1,moving
215.918,robot1,moving
215.928,robot1,moving
215.938,robot1,moving
215.948,robot1,moving
215.958,robot1,moving
215.968,robot1,moving
215.978,robot1,moving
215.988,robot1,moving
215.998,robot1,moving
216.008,robot1,moving
216.018,robot1,moving
216.028,robot1,moving
216.038,robot1,moving
216.048,robot1,moving
216.058,robot1,moving
216.068,robot1,moving
216.078,robot1,moving
216.088,robot1,moving
216.098,robot1,moving
216.108,robot1,moving
216.118,robot1,moving
216.128,robot1,moving
216.138,robot1,moving
216.148,robot1,moving
216.158,robot1,moving
216.168,robot1,moving
216.178,robot1,moving
216.188,robot1,moving
216.198,robot1,moving
216.208,robot1,moving
216.218,robot1,moving
216.228,robot1,moving
216.238,robot1,moving
216.248,robot1,moving
216.258,robot1,moving
216.268,robot1,moving
216.287,robot1,moving
216.288,robot1,moving
216.298,robot1,moving
216.308,robot1,moving
216.318,robot1,moving
216.328,robot1,moving
216.338,robot1,moving
216.348,robot1,moving
216.358,robot1,moving
216.368,robot1,moving
216.378,robot1,moving
216.388,robot1,moving
216.398,robot1,moving
216.408,robot1,moving
216.418,robot1,moving
216.428,robot1,moving
216.438,robot1,moving
216.448,robot1,moving
216.458,robot1,moving
216.468,robot1,moving
216.478,robot1,moving
216.488,robot1,moving
216.498,robot1,moving
216.508,robot1,moving
216.518,robot1,moving
216.528,robot1,moving
216.538,robot1,moving
216.548,robot1,moving
216.558,robot1,moving
216.568,robot1,moving
216.578,robot1,moving
216.588,robot1,moving
216.598,robot1,moving
216.608,robot1,moving
216.618,robot1,moving
216.628,robot1,moving
216.638,robot1,moving
216.648,robot1,moving
216.658,robot1,moving
216.668,robot1,moving
216.678,robot1,moving
216.688,robot1,moving
216.698,robot1,moving
216.708,robot1,moving
216.718,robot1,moving
216.728,robot1,moving
216.738,robot1,moving
216.748,robot1,moving
216.758,robot1,moving
216.768,robot1,moving
216.778,robot1,moving
216.788,robot1,moving
216.798,robot1,moving
216.808,robot1,moving
216.818,robot1,moving
